LATITUDE       	LONGITUDE
-7.375         	-38.625
-7.375         	-38.875
-5.625         	-39.125
-3.625         	-39.875
-5.625         	-39.625
-3.375         	-40.625
-7.125         	-39.625
-4.625         	-40.625
-5.625         	-40.875
-4.125         	-38.875
-4.625         	-38.125
-3.375         	-39.125
-6.375         	-40.625
-4.125         	-39.625
-5.375         	-39.625
-7.875         	-39.125
-3.875         	-39.375
-5.875         	-39.375
-5.625         	-38.125
-5.625         	-40.625
-5.125         	-39.125
-6.125         	-39.125
-5.125         	-37.625
-6.375         	-39.875
-7.125         	-40.375
-4.625         	-39.875
-3.375         	-40.125
-3.625         	-39.125
-3.625         	-39.375
-3.375         	-40.375
-5.125         	-40.125
-5.625         	-40.125
-3.375         	-39.375
-3.625         	-41.125
-16.125        	-47.625
-20.125        	-41.125
-18.625        	-41.125
-19.125        	-40.625
-20.625        	-41.375
-20.625        	-40.875
-18.875        	-41.125
-20.625        	-40.625
-21.125        	-41.625
-19.625        	-40.375
-20.875        	-41.125
-19.625        	-40.875
-18.625        	-40.875
-18.625        	-40.375
-20.625        	-41.125
-20.375        	-40.375
-18.125        	-39.875
-20.375        	-41.125
-20.625        	-41.625
-20.625        	-41.875
-18.125        	-40.875
-19.875        	-40.375
-19.125        	-40.375
-20.875        	-41.625
-20.375        	-41.375
-20.375        	-41.625
-19.875        	-40.875
-19.125        	-39.875
-19.875        	-41.125
-19.375        	-40.375
-20.375        	-40.875
-19.375        	-40.625
-17.875        	-40.375
-20.875        	-41.375
-18.375        	-40.625
-19.125        	-40.875
-18.375        	-39.875
-18.375        	-40.375
-20.875        	-40.875
-21.125        	-41.125
-20.125        	-40.625
-19.875        	-40.625
-18.875        	-40.625
-18.375        	-40.125
-19.875        	-40.125
-20.375        	-40.625
-18.625        	-40.625
-16.875        	-49.375
-16.375        	-48.625
-17.625        	-50.625
-16.375        	-50.125
-14.875        	-47.625
-17.875        	-48.875
-16.125        	-48.625
-17.625        	-49.375
-14.375        	-49.375
-14.375        	-47.625
-14.625        	-46.875
-13.875        	-49.875
-16.625        	-51.125
-16.375        	-49.125
-16.375        	-49.875
-18.625        	-52.375
-16.375        	-49.625
-15.125        	-50.625
-16.125        	-51.625
-15.375        	-50.875
-16.625        	-50.375
-16.375        	-52.375
-14.875        	-48.875
-16.875        	-48.875
-15.875        	-51.875
-18.375        	-50.125
-16.625        	-48.875
-16.375        	-49.375
-18.125        	-49.125
-16.125        	-50.375
-15.875        	-47.125
-18.375        	-50.875
-18.375        	-49.625
-19.125        	-50.625
-17.125        	-51.375
-17.625        	-48.625
-16.875        	-49.625
-14.125        	-48.625
-14.375        	-49.125
-17.375        	-47.875
-12.875        	-46.125
-14.375        	-49.625
-15.375        	-49.625
-18.125        	-50.375
-17.625        	-47.375
-13.375        	-47.375
-16.875        	-49.875
-18.625        	-52.625
-16.125        	-47.875
-15.875        	-48.625
-14.375        	-47.875
-16.375        	-50.625
-15.875        	-48.375
-18.375        	-48.875
-17.125        	-47.625
-17.125        	-48.625
-14.875        	-49.875
-17.375        	-49.375
-18.375        	-47.875
-18.125        	-47.375
-16.125        	-51.125
-13.125        	-46.375
-16.875        	-52.625
-17.625        	-49.875
-17.375        	-50.125
-15.375        	-50.625
-15.875        	-51.125
-14.125        	-47.125
-15.375        	-46.875
-13.875        	-48.875
-16.625        	-49.125
-18.125        	-48.125
-15.125        	-49.375
-16.625        	-49.375
-15.875        	-50.125
-17.875        	-49.375
-18.625        	-50.125
-15.625        	-50.125
-13.875        	-46.375
-15.875        	-49.625
-17.125        	-49.375
-14.625        	-49.375
-14.125        	-46.875
-18.625        	-49.875
-17.125        	-49.875
-15.125        	-49.625
-16.375        	-51.375
-16.375        	-50.875
-16.125        	-49.875
-19.125        	-50.875
-15.625        	-50.875
-15.625        	-49.875
-18.875        	-51.375
-18.375        	-49.875
-17.375        	-51.625
-15.875        	-49.375
-17.625        	-49.625
-19.375        	-51.125
-16.375        	-48.875
-16.375        	-48.375
-14.375        	-46.125
-14.125        	-49.375
-15.125        	-50.875
-14.875        	-48.125
-13.625        	-48.125
-17.375        	-52.375
-13.125        	-46.875
-13.375        	-48.625
-17.375        	-51.125
-15.375        	-50.125
-16.125        	-50.125
-14.875        	-50.625
-13.625        	-50.375
-16.625        	-49.875
-14.375        	-48.875
-15.125        	-49.875
-18.125        	-48.375
-14.625        	-50.375
-13.625        	-47.125
-16.125        	-50.625
-13.125        	-49.875
-16.875        	-48.125
-18.125        	-47.625
-15.125        	-48.125
-16.625        	-51.375
-17.375        	-48.375
-16.875        	-50.125
-18.125        	-49.375
-18.625        	-50.375
-17.125        	-50.375
-17.625        	-52.125
-16.125        	-49.125
-14.625        	-49.625
-17.625        	-49.125
-16.125        	-51.875
-15.875        	-48.875
-17.125        	-48.375
-15.375        	-47.625
-17.375        	-52.625
-17.375        	-49.125
-15.375        	-49.375
-17.625        	-51.125
-16.375        	-50.375
-16.625        	-49.625
-17.375        	-48.625
-15.625        	-51.125
-17.625        	-53.125
-14.625        	-49.125
-16.125        	-49.375
-16.375        	-48.125
-13.375        	-46.125
-14.625        	-47.625
-16.875        	-50.375
-14.875        	-49.125
-12.375        	-50.125
-16.875        	-48.625
-16.875        	-49.125
-18.125        	-52.125
-16.625        	-48.125
-14.375        	-46.625
-14.375        	-46.375
-16.125        	-49.625
-13.625        	-47.375
-16.625        	-50.125
-17.625        	-50.125
-14.375        	-49.875
-17.625        	-48.125
-16.875        	-48.375
-17.875        	-49.875
-14.875        	-47.125
-4.875         	-46.875
-4.125         	-43.375
-2.875         	-42.125
-2.375         	-44.625
-4.625         	-43.625
-4.125         	-45.375
-4.125         	-46.125
-8.875         	-46.375
-5.125         	-46.875
-3.375         	-44.625
-3.375         	-43.125
-1.625         	-45.125
-3.125         	-42.125
-4.875         	-46.125
-2.875         	-44.125
-3.875         	-44.625
-2.875         	-44.875
-8.625         	-46.875
-6.625         	-43.375
-5.625         	-45.375
-3.125         	-42.875
-3.125         	-43.375
-7.375         	-44.625
-2.375         	-44.875
-3.875         	-46.625
-4.375         	-45.125
-4.375         	-45.625
-3.625         	-42.875
-5.625         	-43.875
-3.875         	-42.875
-4.375         	-46.375
-3.125         	-43.875
-2.875         	-44.625
-3.625         	-45.125
-1.375         	-45.625
-3.625         	-44.375
-4.625         	-44.125
-7.125         	-47.625
-1.375         	-46.125
-4.625         	-43.375
-1.875         	-44.625
-3.375         	-43.375
-5.375         	-47.875
-4.375         	-43.875
-4.375         	-43.125
-5.875         	-44.125
-4.125         	-43.875
-1.875         	-44.875
-4.875         	-44.375
-4.125         	-42.875
-4.875         	-44.875
-6.625         	-47.375
-5.875         	-45.125
-6.875         	-45.875
-1.375         	-45.875
-5.375         	-44.375
-5.125         	-44.125
-5.875         	-47.375
-5.375         	-43.875
-3.375         	-46.125
-5.375         	-45.875
-2.125         	-44.625
-2.625         	-43.375
-4.625         	-44.875
-5.125         	-47.375
-3.375         	-44.375
-4.625         	-47.375
-5.875         	-44.375
-5.375         	-45.375
-4.625         	-45.125
-4.375         	-44.875
-3.875         	-44.875
-6.125         	-43.375
-6.125         	-47.125
-4.625         	-44.375
-7.625         	-45.625
-3.375         	-42.125
-4.875         	-45.625
-3.625         	-43.125
-3.125         	-45.125
-5.375         	-43.375
-3.625         	-42.625
-6.125         	-44.125
-3.375         	-45.375
-5.875         	-47.125
-3.375         	-43.875
-6.625         	-43.875
-2.875         	-45.875
-3.125         	-44.875
-2.625         	-44.875
-6.375         	-43.875
-5.625         	-43.375
-6.125         	-43.625
-6.625         	-44.125
-4.625         	-44.625
-3.125         	-45.375
-4.375         	-44.125
-3.625         	-45.375
-2.625         	-45.125
-3.875         	-45.125
-3.625         	-44.125
-6.375         	-47.375
-3.125         	-44.125
-2.625         	-45.375
-2.875         	-43.375
-7.875         	-46.375
-7.375         	-45.875
-5.625         	-44.625
-2.375         	-45.125
-3.875         	-45.375
-2.625         	-45.875
-4.375         	-45.875
-3.125         	-44.375
-3.125         	-42.375
-4.875         	-44.625
-3.375         	-43.625
-3.375         	-42.375
-6.875         	-44.625
-5.625         	-44.375
-7.125         	-44.625
-5.375         	-47.375
-6.375         	-43.125
-3.375         	-46.375
-5.125         	-44.625
-4.375         	-44.625
-2.625         	-44.125
-4.125         	-44.625
-2.875         	-45.125
-2.125         	-45.125
-5.875         	-46.625
-6.375         	-44.125
-6.375         	-43.625
-8.125         	-45.875
-3.875         	-43.625
-5.375         	-43.125
-3.625         	-45.625
-1.625         	-45.375
-2.125         	-45.375
-2.875         	-42.375
-3.625         	-43.875
-3.125         	-46.375
-19.625        	-52.875
-18.125        	-53.375
-22.875        	-55.125
-21.125        	-55.375
-22.375        	-52.875
-22.125        	-53.875
-22.125        	-55.625
-20.125        	-51.125
-20.125        	-56.125
-22.875        	-55.375
-19.625        	-54.375
-21.875        	-52.375
-22.375        	-53.125
-21.875        	-56.125
-20.875        	-56.875
-21.125        	-56.125
-21.125        	-52.125
-22.625        	-54.875
-19.375        	-54.375
-20.625        	-54.875
-22.125        	-57.125
-18.875        	-52.375
-18.875        	-52.875
-20.125        	-54.875
-23.125        	-55.375
-19.125        	-57.875
-18.125        	-53.125
-18.125        	-54.875
-22.375        	-54.125
-20.625        	-55.375
-22.125        	-54.625
-21.875        	-55.375
-23.875        	-54.125
-22.375        	-54.375
-18.875        	-54.125
-21.375        	-55.875
-23.375        	-54.375
-19.375        	-52.375
-21.875        	-54.625
-23.375        	-53.875
-23.875        	-54.375
-20.125        	-54.375
-22.625        	-53.625
-22.625        	-54.625
-19.125        	-57.625
-22.375        	-55.125
-21.125        	-55.625
-20.125        	-56.875
-24.125        	-54.375
-22.875        	-53.875
-21.375        	-55.625
-21.375        	-54.625
-21.875        	-53.625
-22.625        	-53.875
-19.625        	-51.375
-23.625        	-55.375
-17.875        	-54.625
-22.375        	-55.375
-20.375        	-54.125
-21.625        	-54.625
-19.375        	-54.875
-18.875        	-54.375
-21.125        	-52.625
-19.125        	-54.625
-20.625        	-51.625
-23.875        	-55.125
-21.375        	-55.125
-17.625        	-54.875
-23.625        	-54.625
-22.625        	-53.375
-20.625        	-55.125
-20.875        	-51.625
-15.125        	-56.375
-13.875        	-52.375
-9.875         	-56.875
-17.625        	-53.375
-16.875        	-53.875
-14.625        	-56.375
-17.875        	-53.375
-9.625         	-57.125
-14.875        	-51.625
-16.625        	-53.125
-15.375        	-58.375
-14.375        	-56.875
-10.125        	-60.625
-16.875        	-56.375
-14.875        	-57.375
-15.375        	-52.125
-13.125        	-57.875
-15.875        	-58.125
-14.625        	-53.375
-13.375        	-57.875
-15.375        	-54.875
-13.875        	-59.375
-11.125        	-51.375
-13.625        	-52.125
-9.875         	-55.875
-10.875        	-58.875
-15.375        	-55.375
-11.375        	-54.875
-10.625        	-55.375
-9.125         	-61.375
-12.375        	-59.375
-10.375        	-51.625
-14.625        	-59.125
-10.125        	-58.625
-16.125        	-55.375
-15.625        	-57.875
-14.625        	-57.125
-13.875        	-57.375
-15.375        	-54.625
-15.375        	-58.625
-15.375        	-53.625
-15.875        	-58.375
-9.625         	-54.625
-16.375        	-53.875
-12.125        	-56.125
-12.375        	-56.375
-11.125        	-55.375
-17.125        	-54.125
-15.875        	-55.125
-15.375        	-56.375
-15.375        	-58.875
-11.375        	-57.625
-11.875        	-59.875
-10.625        	-58.875
-16.125        	-55.125
-15.125        	-57.625
-13.375        	-56.125
-10.875        	-50.875
-10.625        	-53.875
-10.125        	-55.125
-15.375        	-58.125
-14.375        	-55.875
-14.125        	-56.625
-15.625        	-56.875
-9.875         	-57.875
-14.875        	-54.625
-10.375        	-56.125
-10.375        	-55.375
-14.125        	-59.875
-14.375        	-57.375
-13.375        	-57.625
-14.375        	-52.125
-10.875        	-55.125
-13.125        	-55.375
-14.875        	-52.625
-11.375        	-57.375
-11.875        	-50.875
-15.125        	-53.625
-9.875         	-56.375
-14.375        	-54.125
-16.875        	-54.125
-14.625        	-54.625
-15.875        	-56.875
-16.125        	-52.875
-15.125        	-59.125
-10.875        	-51.625
-11.375        	-57.125
-15.625        	-59.125
-15.375        	-57.375
-15.375        	-54.375
-15.125        	-54.125
-11.875        	-53.625
-15.125        	-58.375
-16.375        	-52.875
-10.875        	-61.375
-16.875        	-54.625
-14.375        	-54.875
-15.125        	-57.875
-11.875        	-55.125
-9.875         	-52.375
-13.375        	-55.625
-10.625        	-50.625
-14.875        	-54.125
-16.625        	-54.375
-13.625        	-57.125
-10.625        	-52.125
-15.625        	-58.375
-15.875        	-54.875
-13.875        	-58.375
-11.625        	-55.375
-12.625        	-55.625
-11.625        	-56.125
-12.875        	-56.375
-10.625        	-55.125
-15.625        	-53.375
-15.375        	-59.125
-12.375        	-55.375
-15.875        	-59.875
-9.875         	-51.875
-18.375        	-47.375
-18.875        	-45.125
-20.125        	-42.375
-20.375        	-43.125
-19.125        	-42.375
-17.875        	-42.375
-20.125        	-48.125
-20.875        	-45.375
-17.125        	-40.875
-15.875        	-41.375
-21.875        	-44.625
-22.125        	-44.625
-22.125        	-46.625
-21.875        	-42.875
-21.625        	-45.875
-21.125        	-43.625
-16.375        	-40.625
-18.875        	-42.125
-20.875        	-46.375
-21.125        	-46.375
-20.375        	-41.875
-20.875        	-43.375
-19.375        	-41.875
-20.125        	-43.125
-18.875        	-43.375
-20.625        	-42.875
-22.125        	-46.375
-21.875        	-44.375
-21.375        	-43.875
-19.625        	-42.875
-21.125        	-42.125
-19.125        	-44.125
-21.375        	-43.375
-17.125        	-41.875
-18.625        	-47.875
-21.875        	-44.125
-20.625        	-42.375
-18.375        	-49.125
-19.125        	-46.125
-19.875        	-45.125
-19.375        	-46.875
-21.375        	-46.875
-20.375        	-45.625
-21.375        	-46.125
-21.625        	-42.875
-17.875        	-42.625
-15.375        	-45.875
-21.375        	-42.875
-18.125        	-41.125
-18.125        	-44.125
-21.875        	-44.875
-19.375        	-43.875
-20.125        	-46.125
-21.625        	-46.375
-15.875        	-40.625
-21.375        	-42.375
-21.125        	-43.875
-21.875        	-43.375
-20.375        	-44.125
-16.625        	-42.625
-16.875        	-40.375
-20.125        	-44.125
-21.625        	-43.625
-21.625        	-43.125
-18.875        	-45.625
-20.875        	-45.625
-22.125        	-44.375
-17.125        	-44.125
-19.625        	-45.375
-19.625        	-43.375
-19.875        	-42.375
-22.375        	-46.125
-21.125        	-44.875
-16.375        	-46.375
-22.125        	-46.125
-17.125        	-43.125
-17.125        	-46.125
-16.375        	-44.625
-19.125        	-42.625
-22.375        	-45.625
-22.375        	-46.375
-17.875        	-43.875
-15.375        	-46.375
-17.875        	-45.375
-21.375        	-46.375
-22.375        	-45.875
-18.625        	-49.625
-19.375        	-44.375
-19.625        	-43.625
-20.875        	-42.625
-21.875        	-46.375
-20.625        	-45.125
-22.875        	-46.125
-22.625        	-45.875
-21.875        	-45.125
-18.375        	-41.625
-21.875        	-45.375
-21.625        	-46.125
-19.375        	-49.625
-20.875        	-45.125
-21.125        	-45.875
-19.875        	-48.625
-19.375        	-46.125
-21.375        	-45.625
-21.125        	-45.125
-20.625        	-42.625
-18.875        	-49.375
-20.875        	-43.625
-17.625        	-42.625
-20.625        	-46.875
-19.625        	-44.125
-19.125        	-41.875
-16.125        	-43.625
-20.625        	-46.125
-20.125        	-42.125
-17.125        	-41.625
-20.875        	-43.875
-20.625        	-42.125
-19.375        	-42.375
-17.375        	-43.125
-22.125        	-45.625
-17.625        	-41.125
-19.125        	-43.125
-21.625        	-45.375
-20.625        	-44.875
-22.125        	-45.125
-20.125        	-44.625
-18.875        	-46.375
-20.875        	-45.875
-20.625        	-44.625
-19.625        	-50.625
-21.625        	-44.625
-21.875        	-45.875
-21.375        	-42.625
-20.625        	-43.625
-17.375        	-41.625
-19.125        	-45.625
-18.875        	-41.375
-18.625        	-49.125
-20.125        	-41.625
-17.125        	-42.125
-15.125        	-45.375
-21.875        	-43.125
-20.375        	-47.125
-20.375        	-44.875
-20.875        	-42.875
-18.125        	-42.875
-19.625        	-48.875
-16.375        	-41.875
-21.125        	-46.125
-21.125        	-44.625
-20.125        	-48.375
-22.125        	-45.375
-19.875        	-41.875
-18.625        	-43.875
-19.875        	-44.875
-18.875        	-43.625
-20.375        	-43.875
-19.875        	-47.625
-20.625        	-43.875
-19.375        	-41.375
-21.125        	-45.375
-16.625        	-44.375
-21.875        	-45.625
-18.125        	-44.375
-18.625        	-42.375
-18.625        	-47.125
-16.625        	-42.125
-21.625        	-43.375
-21.125        	-44.125
-19.875        	-46.125
-18.125        	-43.625
-16.625        	-42.875
-20.375        	-44.375
-18.875        	-46.625
-21.625        	-44.875
-19.125        	-44.375
-18.375        	-43.625
-22.375        	-45.375
-20.625        	-46.625
-21.375        	-43.125
-20.625        	-44.125
-17.875        	-43.375
-19.875        	-42.875
-20.875        	-43.125
-18.625        	-41.625
-18.875        	-42.625
-20.125        	-45.125
-15.625        	-40.875
-16.625        	-46.375
-19.375        	-42.125
-18.875        	-43.125
-20.125        	-42.875
-19.125        	-42.875
-19.625        	-45.625
-21.125        	-43.125
-20.375        	-45.875
-18.375        	-47.625
-20.125        	-41.875
-19.125        	-42.125
-17.375        	-43.875
-19.625        	-42.125
-22.125        	-45.875
-21.625        	-42.375
-18.875        	-47.625
-20.875        	-42.125
-22.875        	-46.375
-21.375        	-45.875
-20.875        	-41.875
-18.125        	-43.375
-16.625        	-40.875
-19.375        	-43.125
-19.875        	-44.375
-20.625        	-45.625
-15.375        	-46.125
-20.875        	-46.875
-19.625        	-44.375
-16.875        	-42.375
-17.375        	-44.375
-16.625        	-43.625
-18.125        	-42.125
-18.125        	-41.625
-18.375        	-41.875
-16.875        	-40.875
-20.375        	-49.125
-20.125        	-49.125
-19.375        	-44.125
-18.875        	-41.625
-16.125        	-43.125
-18.625        	-47.625
-18.625        	-42.875
-17.125        	-43.625
-17.625        	-47.125
-21.375        	-46.625
-21.125        	-42.875
-21.125        	-42.625
-18.875        	-49.875
-19.375        	-46.375
-16.875        	-44.625
-16.125        	-44.875
-20.125        	-44.375
-19.875        	-44.625
-15.625        	-42.375
-18.875        	-47.875
-21.375        	-45.125
-18.875        	-44.375
-19.625        	-41.625
-21.875        	-46.125
-19.125        	-47.625
-19.375        	-43.375
-18.625        	-41.375
-16.625        	-43.125
-15.375        	-43.875
-18.125        	-41.875
-21.125        	-47.125
-22.125        	-44.875
-22.375        	-44.875
-16.625        	-41.625
-19.875        	-49.625
-20.375        	-45.375
-22.625        	-46.375
-16.625        	-41.875
-19.375        	-41.125
-21.375        	-44.875
-20.875        	-46.625
-22.375        	-46.625
-19.625        	-42.625
-20.125        	-45.625
-20.375        	-42.625
-17.375        	-44.625
-18.375        	-45.875
-17.875        	-44.125
-16.875        	-43.625
-21.125        	-46.625
-14.625        	-44.375
-17.625        	-41.625
-17.875        	-46.625
-19.875        	-45.625
-20.875        	-44.125
-18.625        	-46.375
-17.875        	-46.375
-19.625        	-43.875
-20.125        	-41.375
-17.875        	-44.625
-19.625        	-45.125
-17.125        	-42.875
-21.875        	-43.875
-15.875        	-44.375
-21.625        	-45.125
-17.125        	-40.625
-21.625        	-44.375
-17.875        	-41.875
-14.875        	-42.875
-19.625        	-44.625
-22.375        	-45.125
-18.375        	-42.125
-19.375        	-45.125
-18.375        	-43.125
-18.625        	-41.875
-20.375        	-42.375
-15.375        	-42.875
-19.875        	-46.375
-16.375        	-41.625
-21.125        	-43.375
-19.375        	-42.625
-17.625        	-42.375
-16.375        	-44.375
-20.875        	-42.375
-19.875        	-45.375
-18.375        	-44.125
-14.375        	-44.375
-21.125        	-46.875
-15.125        	-42.375
-18.375        	-45.625
-18.625        	-44.625
-19.125        	-43.375
-19.875        	-41.375
-18.625        	-42.125
-17.875        	-40.625
-15.375        	-41.875
-18.375        	-41.375
-19.125        	-47.875
-17.375        	-41.875
-17.125        	-41.125
-17.875        	-43.625
-21.375        	-43.625
-20.875        	-44.875
-19.625        	-44.875
-20.375        	-42.875
-20.375        	-43.625
-18.125        	-41.375
-16.875        	-41.625
-19.375        	-44.625
-16.625        	-47.125
-20.625        	-44.375
-22.125        	-44.125
-20.625        	-46.375
-18.625        	-46.125
-18.875        	-47.125
-18.375        	-42.875
-17.375        	-41.125
-15.875        	-44.625
-19.125        	-47.375
-21.875        	-43.625
-19.625        	-47.375
-20.125        	-42.625
-21.625        	-44.125
-19.625        	-42.375
-20.625        	-43.125
-22.625        	-45.375
-17.375        	-44.875
-20.125        	-48.625
-21.625        	-46.625
-16.625        	-41.375
-15.625        	-42.875
-17.875        	-41.625
-19.625        	-46.375
-18.875        	-44.125
-18.625        	-43.625
-18.125        	-46.375
-21.625        	-42.625
-19.125        	-41.125
-16.375        	-45.625
-15.875        	-43.125
-15.875        	-42.625
-18.125        	-43.125
-20.875        	-44.375
-16.375        	-42.375
-16.125        	-41.875
-19.875        	-42.125
-19.875        	-43.375
-18.875        	-42.375
-16.625        	-45.875
-19.375        	-47.375
-16.375        	-40.125
-21.625        	-43.875
-19.375        	-45.875
-18.875        	-50.125
-21.375        	-45.375
-19.125        	-43.875
-19.125        	-43.625
-18.625        	-43.125
-19.875        	-49.875
-18.125        	-45.625
-15.875        	-43.875
-21.375        	-44.375
-20.375        	-42.125
-15.125        	-41.875
-19.875        	-42.625
-18.125        	-42.625
-18.375        	-42.625
-20.375        	-46.125
-20.375        	-45.125
-20.875        	-47.125
-22.875        	-45.875
-17.875        	-43.125
-19.125        	-46.625
-17.625        	-40.375
-17.625        	-42.125
-15.875        	-42.125
-19.875        	-47.125
-19.125        	-45.875
-18.125        	-45.125
-16.375        	-44.875
-20.125        	-47.875
-19.375        	-47.875
-17.375        	-40.625
-16.125        	-45.625
-20.375        	-46.375
-18.625        	-45.875
-17.125        	-44.625
-15.625        	-43.875
-17.625        	-46.875
-15.375        	-43.375
-19.875        	-48.375
-18.625        	-42.625
-18.375        	-42.375
-21.875        	-42.625
-1.875         	-48.875
-4.875         	-48.375
-1.875         	-48.375
-0.375         	-50.375
-6.625         	-50.625
-1.625         	-54.625
-0.625         	-54.125
-3.375         	-52.375
-0.625         	-50.375
-4.375         	-51.375
-1.125         	-46.625
-2.125         	-47.625
-4.125         	-55.375
-2.125         	-50.625
-2.625         	-49.375
-7.625         	-50.625
-1.625         	-48.625
-3.375         	-54.875
-4.625         	-48.875
-1.375         	-47.375
-1.125         	-46.875
-3.625         	-52.625
-5.625         	-48.375
-4.125         	-49.125
-1.125         	-50.125
-1.625         	-48.125
-0.875         	-48.875
-2.125         	-46.625
-2.125         	-49.625
-6.625         	-50.125
-1.125         	-47.125
-1.875         	-47.125
-1.375         	-47.875
-0.375         	-50.125
-8.125         	-49.875
-1.625         	-47.875
-9.125         	-51.125
-5.875         	-49.625
-1.625         	-49.875
-1.875         	-55.125
-0.875         	-47.875
-4.125         	-47.875
-5.875         	-48.875
-1.625         	-57.125
-1.875         	-46.875
-3.625         	-48.875
-1.625         	-52.125
-1.125         	-47.625
-2.125         	-49.125
-2.625         	-47.625
-1.625         	-47.625
-4.375         	-55.875
-4.875         	-49.625
-6.875         	-57.875
-4.375         	-49.125
-3.125         	-56.625
-1.875         	-47.375
-0.875         	-47.625
-3.375         	-53.125
-1.125         	-50.875
-2.375         	-49.375
-2.125         	-48.875
-2.625         	-54.625
-1.625         	-54.125
-1.375         	-49.375
-2.375         	-46.875
-9.375         	-54.875
-4.125         	-50.125
1.875          	-55.625
-2.875         	-49.875
1.625          	-55.875
-1.375         	-47.125
-6.625         	-51.125
-3.875         	-50.875
-6.125         	-48.375
-2.625         	-47.125
-6.125         	-51.125
-7.875         	-50.125
-6.625         	-49.125
-4.125         	-54.875
-1.375         	-48.875
-2.375         	-53.375
-1.375         	-53.875
-0.875         	-47.125
-7.125         	-49.625
-4.875         	-48.625
-4.125         	-55.625
-0.875         	-47.375
-0.625         	-48.875
-1.125         	-48.125
-1.375         	-48.125
-1.375         	-46.875
-8.375         	-49.875
-9.625         	-51.125
-2.125         	-54.375
-5.875         	-48.625
-6.625         	-51.375
-5.625         	-48.625
-1.625         	-49.625
-3.875         	-51.625
-2.875         	-48.875
-1.125         	-47.875
-1.875         	-56.625
-2.375         	-48.375
-5.125         	-56.125
-3.875         	-47.875
-3.625         	-53.375
-0.875         	-48.125
-1.375         	-46.625
-3.375         	-51.875
-7.125         	-49.875
-7.625         	-37.625
-7.125         	-38.125
-7.125         	-35.625
-7.125         	-35.875
-6.875         	-35.625
-7.875         	-36.125
-7.375         	-34.875
-6.875         	-38.125
-6.875         	-35.375
-6.625         	-35.625
-6.875         	-35.875
-7.375         	-35.625
-6.625         	-35.125
-6.625         	-36.375
-6.875         	-36.125
-7.875         	-36.375
-7.125         	-34.875
-6.125         	-37.625
-7.375         	-38.125
-7.125         	-36.375
-6.375         	-37.875
-7.375         	-38.375
-7.375         	-36.125
-6.375         	-37.375
-7.125         	-37.125
-6.625         	-35.875
-6.625         	-35.375
-7.125         	-35.375
-7.875         	-36.875
-7.125         	-38.375
-7.125         	-37.625
-6.875         	-37.625
-7.625         	-36.625
-7.125         	-37.875
-7.125         	-35.125
-6.875         	-36.375
-6.625         	-36.125
-7.625         	-38.125
-7.375         	-37.125
-7.375         	-35.875
-6.375         	-36.375
-7.375         	-36.375
-7.375         	-37.625
-7.375         	-35.375
-6.625         	-37.875
-6.875         	-36.625
-6.875         	-36.875
-7.375         	-35.125
-7.625         	-37.875
-6.625         	-38.125
-7.375         	-36.875
-7.375         	-37.375
-7.875         	-38.125
-6.875         	-38.375
-6.625         	-37.625
-7.875         	-37.125
-7.625         	-35.625
-6.375         	-36.125
-7.375         	-37.875
-7.625         	-37.125
-7.375         	-36.625
-7.125         	-37.375
-7.125         	-36.125
-6.625         	-38.375
-6.375         	-37.625
-6.875         	-35.125
-7.125         	-36.875
-7.625         	-38.625
-7.625         	-38.375
-8.375         	-36.875
-6.875         	-37.375
-8.125         	-37.125
-7.625         	-36.875
-6.375         	-35.625
-7.625         	-35.875
-6.875         	-37.125
-23.375        	-50.125
-24.875        	-48.875
-26.125        	-49.375
-25.375        	-49.375
-24.875        	-52.875
-23.375        	-53.625
-23.125        	-52.375
-24.125        	-53.375
-23.875        	-53.875
-22.875        	-51.375
-23.125        	-52.875
-25.875        	-53.625
-24.625        	-53.125
-23.125        	-50.125
-23.125        	-51.875
-25.375        	-48.875
-25.875        	-50.125
-23.625        	-51.375
-23.375        	-51.375
-24.125        	-49.875
-24.125        	-52.625
-25.625        	-49.625
-23.375        	-50.875
-24.625        	-53.625
-23.125        	-51.625
-23.125        	-52.125
-23.125        	-50.375
-24.125        	-51.875
-26.125        	-53.375
-22.875        	-51.125
-26.125        	-51.375
-25.625        	-53.125
-24.375        	-52.875
-25.375        	-53.375
-25.125        	-49.125
-26.125        	-52.875
-23.625        	-51.875
-23.875        	-51.625
-24.875        	-53.125
-24.125        	-53.625
-22.875        	-51.625
-24.625        	-53.375
-23.875        	-53.625
-23.125        	-51.375
-23.625        	-51.625
-24.625        	-52.875
-25.375        	-49.125
-25.875        	-49.625
-25.125        	-49.625
-24.125        	-52.375
-24.625        	-51.125
-25.375        	-52.125
-25.625        	-53.625
-25.375        	-53.625
-23.375        	-49.625
-24.875        	-49.875
-25.125        	-53.125
-24.875        	-49.375
-25.125        	-53.875
-25.875        	-52.625
-23.625        	-52.625
-23.375        	-52.875
-26.375        	-52.125
-22.625        	-52.125
-23.625        	-50.625
-23.625        	-50.125
-23.125        	-50.625
-26.125        	-52.625
-24.125        	-52.125
-25.875        	-51.375
-23.625        	-53.125
-25.625        	-49.375
-24.125        	-50.375
-24.875        	-54.125
-22.625        	-52.875
-23.125        	-53.375
-23.625        	-52.125
-24.625        	-49.375
-25.875        	-53.125
-23.875        	-52.125
-24.625        	-54.125
-23.875        	-51.375
-23.875        	-51.875
