LATITUDE       	LONGITUDE
30.942         	-91.642
31.942         	-92.892
44.025         	-70.308
46.775         	-67.892
43.858         	-70.392
44.775         	-70.725
44.942         	-68.475
44.275         	-69.808
44.025         	-69.308
44.108         	-69.475
44.025         	-70.975
46.025         	-68.475
45.858         	-69.725
44.108         	-69.892
46.108         	-70.225
44.525         	-69.225
43.692         	-70.558
39.692         	-78.725
39.692         	-76.642
39.025         	-75.892
38.608         	-76.892
38.942         	-76.725
38.858         	-76.058
39.692         	-77.892
42.192         	-73.475
41.525         	-71.058
42.775         	-71.058
42.525         	-72.642
42.025         	-72.725
42.358         	-72.558
42.192         	-71.475
41.775         	-70.975
42.525         	-71.808
44.692         	-83.392
46.358         	-86.975
42.692         	-85.725
44.858         	-85.142
46.775         	-88.642
42.525         	-85.142
43.525         	-84.058
44.692         	-85.892
42.108         	-86.308
41.775         	-85.975
45.192         	-84.975
45.525         	-84.642
46.358         	-84.475
43.858         	-84.725
45.775         	-88.058
45.608         	-84.892
43.192         	-83.892
46.525         	-89.808
44.692         	-85.642
41.692         	-84.392
47.025         	-88.725
42.608         	-84.392
44.192         	-83.892
42.358         	-84.725
44.692         	-85.142
42.775         	-85.725
42.608         	-82.808
47.192         	-88.642
43.858         	-85.642
44.775         	-85.892
41.858         	-83.808
42.692         	-84.142
46.358         	-85.308
46.192         	-85.558
46.275         	-87.142
43.858         	-86.308
45.442         	-87.642
44.192         	-85.225
43.108         	-84.892
43.192         	-85.808
43.525         	-86.058
44.192         	-83.975
46.525         	-89.308
44.108         	-85.142
44.692         	-84.142
45.025         	-84.725
42.775         	-85.892
45.192         	-83.642
44.192         	-84.392
41.775         	-85.725
45.858         	-86.475
42.108         	-86.142
42.108         	-83.892
42.192         	-83.558
44.275         	-85.392
46.525         	-93.808
45.358         	-93.308
48.275         	-95.558
45.692         	-94.058
43.858         	-94.142
44.358         	-94.642
46.692         	-92.892
44.692         	-93.892
45.442         	-92.808
46.692         	-96.475
47.775         	-95.475
43.858         	-94.892
46.192         	-94.142
44.608         	-93.058
43.858         	-93.058
45.942         	-95.725
43.525         	-94.058
43.525         	-91.808
43.775         	-93.142
44.442         	-92.725
45.108         	-93.642
43.608         	-91.558
47.275         	-94.892
45.692         	-93.308
47.275         	-93.725
43.608         	-94.892
45.775         	-93.475
48.358         	-93.558
44.858         	-95.975
48.692         	-95.225
44.358         	-93.892
48.192         	-96.642
43.775         	-94.308
45.608         	-93.725
43.775         	-93.058
43.942         	-95.642
44.358         	-94.475
43.525         	-95.725
47.442         	-96.225
45.775         	-93.142
43.858         	-96.142
47.608         	-96.892
45.108         	-93.058
47.858         	-96.392
44.525         	-95.058
44.608         	-94.975
44.192         	-93.142
43.608         	-96.225
48.692         	-96.308
47.358         	-93.058
44.525         	-94.475
45.275         	-94.392
43.942         	-93.308
45.608         	-95.892
45.358         	-95.975
45.775         	-96.392
44.192         	-92.142
46.608         	-95.142
43.942         	-93.475
44.858         	-92.892
44.025         	-94.558
46.108         	-96.392
43.942         	-91.892
45.025         	-94.225
44.692         	-95.892
31.358         	-91.392
34.858         	-88.642
31.025         	-90.725
33.025         	-89.808
34.942         	-89.308
34.025         	-90.808
34.025         	-89.308
33.358         	-89.808
34.025         	-88.808
33.442         	-89.308
32.025         	-90.808
31.858         	-88.642
33.525         	-88.558
34.025         	-90.475
32.025         	-90.308
31.692         	-89.558
34.942         	-90.225
31.358         	-89.225
31.442         	-90.975
30.858         	-88.558
31.358         	-88.808
33.775         	-89.558
30.608         	-89.558
30.442         	-89.308
32.275         	-90.642
32.942         	-90.142
32.942         	-90.475
32.942         	-90.975
34.275         	-88.558
30.692         	-88.475
32.192         	-89.142
31.525         	-89.642
31.692         	-91.308
31.525         	-89.392
32.858         	-88.392
34.275         	-89.558
31.275         	-89.642
32.525         	-88.892
31.358         	-90.142
32.858         	-89.725
34.192         	-88.808
33.358         	-90.225
31.358         	-90.308
33.442         	-88.642
32.525         	-90.392
31.358         	-90.058
34.858         	-89.392
34.025         	-88.642
33.442         	-89.558
32.608         	-89.308
32.442         	-89.142
33.192         	-88.475
33.525         	-88.892
34.442         	-89.975
30.525         	-89.642
31.358         	-88.975
31.025         	-90.308
34.358         	-89.225
34.525         	-88.642
34.358         	-90.225
32.442         	-89.808
32.358         	-89.392
32.775         	-90.975
31.858         	-89.808
32.192         	-89.558
30.858         	-89.058
33.775         	-90.642
33.942         	-90.142
34.608         	-89.975
34.692         	-89.058
34.525         	-88.225
34.775         	-90.225
34.525         	-89.142
31.275         	-90.142
32.525         	-90.808
33.025         	-91.058
31.692         	-88.892
33.692         	-89.475
31.108         	-91.642
33.025         	-89.142
34.108         	-89.725
32.858         	-90.225
40.108         	-92.558
40.025         	-94.975
40.525         	-95.225
39.192         	-91.475
36.692         	-93.975
37.442         	-94.392
38.108         	-94.225
38.442         	-93.392
37.525         	-89.892
39.025         	-92.558
39.525         	-94.808
36.692         	-90.558
39.692         	-94.225
38.942         	-92.058
38.025         	-92.558
37.358         	-89.725
39.275         	-93.642
36.942         	-90.725
38.608         	-94.308
37.608         	-93.892
39.275         	-92.892
37.025         	-93.225
39.358         	-94.475
39.692         	-94.475
38.442         	-92.475
39.025         	-92.975
38.192         	-91.392
37.442         	-93.642
37.858         	-93.142
40.108         	-94.142
39.775         	-94.475
37.608         	-91.558
37.025         	-92.142
36.608         	-90.058
38.525         	-90.975
38.692         	-91.475
40.192         	-94.475
37.275         	-93.642
40.025         	-93.558
40.192         	-94.225
38.525         	-93.558
37.858         	-93.225
40.108         	-95.225
39.275         	-92.725
36.942         	-91.975
37.692         	-91.142
39.108         	-94.142
37.275         	-94.308
38.358         	-90.392
38.608         	-93.558
40.275         	-92.058
37.775         	-92.558
39.108         	-93.642
36.942         	-93.808
40.108         	-91.642
39.108         	-91.225
39.692         	-93.142
39.942         	-93.392
39.858         	-92.392
37.525         	-90.308
38.275         	-91.975
39.775         	-91.392
40.525         	-93.475
38.358         	-92.642
36.942         	-89.392
38.525         	-92.725
39.608         	-92.058
38.942         	-91.475
38.442         	-92.725
36.358         	-89.558
37.025         	-94.558
40.442         	-95.142
36.525         	-91.308
38.358         	-91.892
36.358         	-89.892
37.775         	-89.892
38.525         	-93.475
38.025         	-91.642
39.525         	-91.142
39.442         	-94.808
37.692         	-93.308
37.942         	-92.392
40.525         	-93.392
39.358         	-91.558
39.275         	-92.392
39.275         	-93.808
36.525         	-90.892
38.858         	-90.475
38.192         	-93.975
37.775         	-90.392
38.858         	-90.308
37.942         	-90.058
39.108         	-93.475
40.525         	-92.392
40.525         	-92.225
37.108         	-89.558
39.692         	-92.058
37.025         	-89.892
40.358         	-93.225
36.775         	-93.058
37.275         	-91.975
37.942         	-94.225
38.692         	-91.392
38.108         	-90.725
37.192         	-90.558
37.192         	-92.808
40.525         	-94.642
37.442         	-92.308
45.942         	-107.225
45.275         	-109.225
46.192         	-104.975
47.775         	-114.558
44.775         	-111.142
46.192         	-109.142
47.525         	-114.142
47.192         	-105.475
47.108         	-114.058
48.358         	-104.142
48.608         	-104.225
46.108         	-108.975
45.942         	-109.558
46.108         	-108.392
40.442         	-98.475
42.025         	-97.975
41.608         	-101.558
41.442         	-103.892
41.775         	-99.725
41.692         	-97.975
42.942         	-98.642
42.358         	-99.725
40.692         	-99.142
41.692         	-96.142
41.275         	-97.142
41.025         	-95.892
42.692         	-97.142
40.358         	-102.058
40.525         	-98.225
41.692         	-96.975
41.775         	-96.725
41.608         	-100.225
42.275         	-96.558
40.692         	-99.558
42.275         	-96.975
41.608         	-96.475
41.358         	-96.308
40.525         	-97.392
40.192         	-98.808
40.525         	-100.225
40.275         	-100.058
40.275         	-96.725
41.858         	-102.642
41.775         	-98.808
40.608         	-99.725
41.692         	-98.558
40.692         	-98.725
40.692         	-97.975
40.192         	-99.642
40.608         	-100.808
40.275         	-100.808
42.442         	-98.975
41.858         	-100.892
41.192         	-98.392
40.192         	-96.975
40.442         	-96.142
40.608         	-99.142
41.275         	-101.475
42.775         	-100.058
42.775         	-97.558
41.025         	-96.642
40.692         	-100.975
41.608         	-100.308
41.942         	-99.308
42.025         	-97.642
41.692         	-100.892
40.942         	-98.225
41.858         	-102.808
41.358         	-97.808
40.442         	-95.808
40.192         	-97.892
40.608         	-95.892
40.025         	-96.058
40.608         	-99.225
42.275         	-97.392
41.358         	-97.558
41.358         	-97.392
40.192         	-100.642
40.108         	-95.558
42.525         	-99.392
40.442         	-96.975
41.108         	-95.892
41.025         	-96.475
41.025         	-97.142
42.192         	-102.475
41.192         	-98.808
42.358         	-103.725
41.775         	-97.058
40.192         	-97.642
41.858         	-100.475
42.192         	-96.642
41.442         	-98.808
42.192         	-96.975
40.275         	-98.642
41.775         	-98.558
40.775         	-97.392
39.108         	-119.725
39.442         	-118.808
36.608         	-114.308
38.942         	-119.808
38.025         	-117.308
39.692         	-115.975
41.192         	-117.642
40.025         	-117.225
37.775         	-114.392
38.858         	-119.392
38.942         	-118.808
38.025         	-117.225
40.192         	-118.475
39.525         	-119.558
41.692         	-119.892
38.858         	-114.475
42.775         	-72.392
43.858         	-71.642
42.692         	-71.308
43.442         	-71.975
43.025         	-70.808
43.192         	-70.892
43.358         	-72.308
39.525         	-74.475
40.025         	-74.725
40.608         	-75.142
40.358         	-74.808
40.192         	-74.558
40.108         	-74.475
39.608         	-75.308
40.692         	-74.725
33.775         	-103.808
32.525         	-108.642
34.942         	-105.142
35.692         	-103.392
32.942         	-103.225
33.692         	-106.058
36.192         	-105.392
36.275         	-107.808
35.692         	-105.225
36.858         	-103.642
34.858         	-106.725
42.775         	-73.725
42.442         	-78.308
42.358         	-76.058
42.358         	-79.058
42.025         	-79.725
42.025         	-76.975
42.692         	-75.558
44.775         	-73.475
42.442         	-73.725
42.608         	-76.225
42.358         	-75.142
41.858         	-73.558
44.108         	-74.225
44.858         	-74.308
43.025         	-74.725
42.858         	-77.975
42.358         	-73.808
42.858         	-75.225
43.775         	-76.142
43.858         	-75.558
42.775         	-77.892
42.942         	-75.392
41.358         	-74.558
42.858         	-74.892
41.442         	-73.892
42.858         	-73.558
43.025         	-73.642
42.858         	-73.975
42.775         	-74.642
40.858         	-72.975
41.775         	-74.975
42.025         	-76.308
41.608         	-74.308
43.775         	-73.558
42.942         	-73.558
43.108         	-76.892
36.192         	-79.308
35.942         	-81.058
36.525         	-81.058
35.108         	-80.142
36.358         	-81.475
36.025         	-81.892
35.608         	-76.725
36.192         	-76.808
34.525         	-78.725
34.025         	-78.558
35.692         	-82.725
35.608         	-81.558
35.192         	-80.558
35.858         	-81.392
36.358         	-76.225
34.858         	-76.558
36.275         	-79.225
35.608         	-81.142
35.525         	-79.392
35.025         	-84.225
36.192         	-76.725
35.025         	-83.975
35.442         	-81.558
34.275         	-78.892
35.275         	-77.392
35.192         	-78.725
36.358         	-76.142
35.775         	-80.392
36.025         	-80.642
35.108         	-78.142
36.108         	-78.975
35.692         	-77.642
36.025         	-80.142
36.025         	-78.308
35.358         	-81.392
36.525         	-76.725
35.275         	-83.725
36.275         	-78.725
35.442         	-77.642
36.192         	-79.642
36.108         	-77.308
35.358         	-78.642
35.525         	-82.892
35.358         	-82.558
36.358         	-77.142
34.858         	-79.308
35.608         	-76.558
36.025         	-80.808
35.358         	-83.308
35.358         	-78.225
35.025         	-77.308
35.358         	-79.225
35.358         	-77.558
35.525         	-81.225
35.192         	-83.392
35.775         	-82.642
36.025         	-77.308
35.608         	-82.058
35.442         	-80.808
35.942         	-82.142
35.192         	-79.725
35.442         	-79.558
36.108         	-77.808
34.275         	-77.975
36.525         	-77.225
34.858         	-77.558
36.192         	-79.225
35.192         	-76.808
36.192         	-76.225
34.692         	-78.058
36.192         	-76.392
36.275         	-78.975
35.525         	-77.558
35.275         	-82.142
35.858         	-79.642
35.108         	-80.058
34.692         	-79.225
36.442         	-79.642
35.692         	-80.642
35.358         	-81.725
35.192         	-78.225
34.692         	-79.475
35.275         	-80.308
36.525         	-80.225
36.358         	-80.642
35.525         	-83.725
35.275         	-82.642
35.775         	-76.225
35.108         	-80.475
36.275         	-78.308
35.858         	-78.308
36.442         	-78.225
35.692         	-76.725
36.358         	-81.725
35.192         	-78.142
36.275         	-80.975
35.608         	-77.808
36.108         	-80.808
35.942         	-82.308
46.858         	-97.808
48.192         	-99.392
47.192         	-103.142
46.192         	-103.142
46.775         	-97.642
48.858         	-102.975
47.025         	-102.475
46.442         	-100.308
47.525         	-98.975
46.858         	-103.892
46.692         	-101.808
46.442         	-102.225
48.442         	-101.058
45.942         	-99.808
46.775         	-102.058
48.108         	-98.392
47.108         	-101.058
48.942         	-97.892
48.358         	-98.392
46.275         	-97.308
46.192         	-97.142
48.608         	-99.558
45.942         	-101.975
46.858         	-102.225
47.442         	-96.892
48.525         	-97.725
47.608         	-99.392
48.608         	-102.975
39.025         	-83.475
41.025         	-82.392
39.525         	-82.142
40.692         	-81.142
40.108         	-83.558
39.442         	-83.642
41.358         	-84.308
41.358         	-82.808
41.442         	-81.058
40.192         	-81.475
41.192         	-84.225
41.775         	-81.142
40.692         	-84.725
40.608         	-82.892
41.442         	-83.225
41.025         	-84.558
41.025         	-84.058
39.442         	-82.892
40.442         	-83.308
36.775         	-98.308
34.275         	-96.142
35.025         	-99.975
35.608         	-98.475
33.858         	-95.892
35.442         	-97.808
35.775         	-95.142
33.942         	-95.475
36.858         	-102.558
35.358         	-97.642
34.692         	-98.558
34.192         	-98.308
36.858         	-95.058
36.025         	-96.058
36.525         	-94.808
35.942         	-99.808
36.275         	-97.975
34.775         	-97.308
35.275         	-97.725
36.942         	-97.642
35.275         	-95.142
35.108         	-96.392
34.108         	-96.475
36.942         	-97.392
36.108         	-97.892
35.025         	-94.975
34.942         	-94.642
35.525         	-96.808
36.108         	-97.642
33.858         	-97.142
33.858         	-96.808
36.358         	-95.308
34.942         	-97.308
34.025         	-94.892
35.525         	-95.725
34.608         	-97.142
35.608         	-95.558
36.525         	-97.392
36.858         	-95.808
35.358         	-96.392
35.692         	-97.642
35.608         	-95.808
36.942         	-96.058
36.942         	-94.808
36.442         	-96.975
35.942         	-97.058
34.775         	-96.058
34.692         	-96.475
35.358         	-96.808
34.525         	-94.975
35.942         	-99.892
36.192         	-95.808
35.275         	-96.725
35.442         	-94.892
34.358         	-97.725
36.025         	-95.808
35.858         	-95.558
36.942         	-95.808
36.942         	-99.142
44.442         	-117.808
45.108         	-122.725
45.858         	-122.892
45.692         	-120.058
42.108         	-119.892
44.192         	-117.058
44.775         	-122.892
45.692         	-119.975
45.608         	-122.892
45.775         	-118.392
45.525         	-118.058
45.608         	-122.975
39.942         	-77.058
40.358         	-80.225
40.608         	-79.392
40.775         	-80.225
40.192         	-78.475
40.442         	-76.308
40.275         	-78.392
41.775         	-76.808
40.358         	-75.225
41.108         	-80.058
40.608         	-78.725
40.858         	-75.558
39.858         	-75.808
41.025         	-79.392
40.942         	-78.225
41.192         	-77.892
41.025         	-76.392
41.525         	-80.142
40.192         	-77.392
40.525         	-76.892
41.442         	-78.558
41.942         	-79.642
40.108         	-79.808
41.442         	-79.392
39.858         	-77.892
40.108         	-78.058
39.858         	-79.975
40.442         	-77.892
40.775         	-79.142
41.025         	-79.225
40.525         	-77.392
41.442         	-75.808
40.108         	-76.225
40.858         	-80.475
40.358         	-76.308
40.608         	-75.725
41.192         	-76.308
41.192         	-76.808
41.775         	-78.308
41.108         	-80.225
40.525         	-77.808
40.858         	-75.308
40.192         	-75.558
41.025         	-76.725
40.775         	-75.225
41.025         	-76.808
40.358         	-77.308
41.608         	-78.142
40.692         	-76.558
40.692         	-76.975
39.942         	-78.975
41.525         	-76.392
41.775         	-76.058
41.775         	-77.142
41.025         	-76.892
41.192         	-79.975
41.942         	-79.392
40.025         	-80.392
41.525         	-75.308
40.358         	-79.475
41.608         	-76.058
39.942         	-76.975
41.608         	-71.642
41.525         	-71.308
41.775         	-71.558
41.525         	-71.558
34.358         	-82.475
33.775         	-81.475
33.025         	-81.308
34.525         	-82.892
33.108         	-81.058
33.442         	-81.308
32.275         	-80.892
33.442         	-79.975
33.525         	-80.725
32.692         	-80.058
35.025         	-81.808
34.775         	-81.308
34.692         	-80.392
33.608         	-80.392
33.025         	-80.975
34.275         	-80.142
34.525         	-79.392
33.192         	-80.642
33.775         	-81.725
34.358         	-81.142
33.775         	-79.475
33.692         	-79.392
34.692         	-82.225
34.275         	-82.225
32.775         	-81.308
34.108         	-78.892
32.525         	-81.058
34.192         	-80.808
34.692         	-80.725
34.608         	-82.142
34.108         	-80.225
33.858         	-81.558
34.192         	-79.308
34.608         	-79.475
34.025         	-82.475
34.275         	-81.725
34.525         	-82.975
33.442         	-80.558
34.775         	-82.725
33.858         	-80.808
34.025         	-81.808
35.108         	-81.892
33.942         	-80.058
34.775         	-81.808
33.775         	-79.975
34.858         	-81.142
43.858         	-98.392
44.608         	-98.558
43.108         	-101.808
43.025         	-97.725
44.358         	-97.142
45.692         	-98.392
43.525         	-99.225
44.025         	-98.975
44.608         	-103.142
45.608         	-100.142
43.275         	-98.475
44.608         	-97.725
42.858         	-97.058
45.108         	-97.308
45.775         	-100.475
43.608         	-103.392
43.692         	-98.142
45.525         	-97.975
44.858         	-96.475
45.358         	-100.308
43.442         	-98.142
45.275         	-98.808
43.108         	-103.808
45.108         	-98.808
43.025         	-98.558
44.442         	-101.558
44.608         	-97.475
43.525         	-97.975
45.358         	-103.225
44.525         	-100.392
43.192         	-97.808
44.608         	-99.558
43.942         	-101.725
44.108         	-98.392
44.108         	-100.558
44.525         	-97.392
44.108         	-97.225
43.692         	-99.808
45.858         	-97.475
43.525         	-97.475
45.775         	-98.808
44.275         	-103.392
43.775         	-100.892
43.858         	-97.392
43.692         	-97.142
43.858         	-96.892
43.775         	-102.225
45.192         	-102.975
44.942         	-100.142
45.525         	-96.808
43.858         	-98.058
43.525         	-102.975
44.775         	-100.225
43.025         	-101.142
43.192         	-99.642
43.192         	-97.058
42.858         	-96.808
45.442         	-100.058
43.108         	-97.308
45.442         	-101.975
36.025         	-84.142
35.442         	-86.558
36.192         	-88.142
35.525         	-85.142
35.692         	-84.058
35.275         	-84.808
36.442         	-83.975
35.775         	-85.975
35.942         	-88.642
36.358         	-82.225
36.358         	-87.225
35.525         	-88.558
36.442         	-83.642
36.525         	-85.808
36.025         	-83.058
35.525         	-85.975
35.775         	-89.142
35.942         	-84.725
36.358         	-86.892
35.692         	-88.142
36.025         	-86.058
36.025         	-87.308
36.192         	-89.475
35.358         	-89.475
36.192         	-85.058
35.025         	-86.308
36.108         	-88.892
35.358         	-87.058
36.192         	-83.558
36.192         	-82.725
35.275         	-85.892
36.192         	-83.225
35.025         	-85.058
36.442         	-83.308
35.192         	-89.142
35.275         	-88.392
36.275         	-83.142
35.775         	-89.392
35.775         	-88.475
36.358         	-88.475
35.858         	-87.725
36.192         	-87.642
36.108         	-87.642
36.275         	-85.642
36.108         	-83.308
36.358         	-81.892
36.108         	-83.808
36.192         	-89.558
35.692         	-89.725
35.275         	-87.308
35.525         	-87.308
35.025         	-86.558
35.692         	-84.392
36.608         	-86.142
35.775         	-88.892
35.025         	-85.642
35.275         	-86.725
35.692         	-86.975
35.358         	-84.725
35.025         	-88.558
35.525         	-84.892
35.608         	-84.392
36.608         	-87.392
35.192         	-86.392
36.275         	-84.808
36.192         	-89.058
36.442         	-85.225
35.692         	-87.808
36.525         	-85.142
35.192         	-84.642
36.192         	-85.808
35.525         	-84.975
35.858         	-84.725
36.608         	-86.725
35.692         	-86.642
36.525         	-84.558
35.525         	-85.475
35.942         	-83.642
35.358         	-89.808
36.192         	-85.975
36.608         	-87.725
36.442         	-82.308
36.608         	-86.558
35.608         	-89.642
36.358         	-86.142
36.192         	-82.308
36.358         	-83.808
35.775         	-85.475
35.692         	-85.975
36.275         	-82.642
35.442         	-87.808
36.275         	-88.892
35.942         	-85.392
35.775         	-86.892
36.275         	-86.475
31.525         	-95.725
31.442         	-94.975
34.775         	-101.308
29.025         	-98.558
30.025         	-96.142
30.358         	-97.308
28.192         	-97.558
31.025         	-97.725
29.525         	-98.725
30.358         	-98.392
31.692         	-97.392
33.442         	-94.725
30.692         	-96.308
29.442         	-102.975
31.858         	-98.892
30.608         	-96.642
29.692         	-97.725
28.358         	-96.642
32.192         	-99.142
25.942         	-97.308
35.525         	-101.308
33.275         	-94.142
29.858         	-94.392
32.025         	-95.142
33.525         	-98.308
32.025         	-99.308
33.358         	-96.808
34.775         	-100.142
29.608         	-96.225
29.775         	-98.475
31.775         	-98.392
31.192         	-100.058
33.608         	-97.225
31.358         	-97.475
30.942         	-104.892
32.942         	-96.725
33.358         	-95.808
33.358         	-96.892
29.192         	-97.142
28.608         	-99.475
28.025         	-98.308
32.275         	-98.558
31.942         	-106.558
32.358         	-96.475
32.275         	-98.308
31.108         	-96.975
33.525         	-96.225
29.692         	-97.058
29.442         	-96.058
33.275         	-95.308
31.525         	-96.225
28.942         	-98.892
32.942         	-102.558
29.525         	-95.225
30.192         	-98.642
28.525         	-97.642
29.525         	-97.725
35.358         	-100.808
33.608         	-96.725
32.358         	-94.808
30.608         	-96.142
29.608         	-97.725
30.108         	-94.308
30.025         	-95.892
32.358         	-94.142
29.858         	-98.058
35.858         	-100.558
32.108         	-95.975
26.108         	-98.308
32.108         	-97.058
32.525         	-98.058
31.442         	-95.725
31.025         	-105.475
33.275         	-95.892
35.608         	-101.308
33.442         	-98.225
28.858         	-96.392
30.358         	-93.975
30.608         	-104.975
29.942         	-94.392
27.942         	-97.892
32.275         	-97.392
29.025         	-97.892
32.775         	-96.225
30.108         	-98.892
27.192         	-97.975
30.108         	-98.975
27.608         	-97.975
28.358         	-98.892
33.692         	-95.725
31.108         	-97.975
29.608         	-97.058
30.442         	-97.142
31.275         	-96.225
31.525         	-96.725
28.275         	-97.892
33.192         	-102.058
31.025         	-95.975
30.858         	-99.142
28.942         	-96.308
28.525         	-100.392
31.275         	-99.225
31.442         	-97.058
28.608         	-98.392
29.442         	-99.308
31.025         	-96.975
31.692         	-98.558
33.525         	-97.558
33.275         	-94.725
31.525         	-94.892
32.275         	-96.475
30.442         	-93.725
27.775         	-97.892
32.608         	-98.142
32.275         	-94.142
30.692         	-94.975
35.525         	-101.975
32.942         	-95.892
33.692         	-95.308
28.358         	-97.308
35.942         	-101.058
31.192         	-96.642
31.858         	-94.975
30.525         	-94.892
28.025         	-97.808
31.192         	-98.892
31.942         	-94.475
32.442         	-95.475
32.608         	-97.225
33.192         	-102.392
33.358         	-94.975
31.192         	-100.225
30.358         	-97.475
31.192         	-95.225
29.358         	-99.558
32.692         	-95.642
28.942         	-96.892
30.858         	-95.558
30.108         	-95.975
30.275         	-96.642
27.775         	-99.475
29.275         	-96.058
33.858         	-98.475
34.192         	-99.392
26.525         	-97.558
30.525         	-97.308
29.358         	-97.892
32.858         	-95.392
33.192         	-102.725
33.025         	-98.642
29.025         	-100.058
38.275         	-113.058
41.858         	-112.308
41.858         	-111.808
39.692         	-111.058
40.692         	-109.142
41.025         	-111.892
40.358         	-110.308
39.358         	-111.308
39.442         	-109.225
37.858         	-113.308
39.775         	-111.725
38.692         	-112.475
41.025         	-111.808
40.775         	-112.058
38.442         	-109.142
39.608         	-111.725
38.775         	-111.642
41.025         	-111.558
40.358         	-112.225
40.692         	-109.475
39.942         	-111.642
38.358         	-111.225
41.275         	-112.142
43.858         	-73.225
42.942         	-73.225
44.442         	-72.142
44.275         	-73.225
44.775         	-71.975
44.858         	-73.142
44.942         	-73.308
44.525         	-72.642
44.108         	-72.058
44.775         	-72.225
43.692         	-73.308
44.192         	-72.475
42.775         	-72.558
43.525         	-72.558
37.525         	-75.808
38.108         	-78.308
38.775         	-77.058
37.692         	-79.975
37.358         	-77.975
37.692         	-79.142
37.358         	-78.892
38.358         	-79.058
38.025         	-79.725
37.358         	-79.517
37.442         	-79.725
37.108         	-81.142
37.525         	-79.808
36.608         	-82.142
36.942         	-77.808
37.108         	-82.142
37.692         	-78.308
37.692         	-79.392
37.275         	-79.142
38.108         	-77.142
36.692         	-80.725
37.358         	-77.142
36.775         	-78.642
38.025         	-78.475
36.608         	-76.225
37.358         	-77.892
37.275         	-77.392
37.775         	-79.975
37.442         	-80.308
38.525         	-77.975
37.692         	-78.142
36.525         	-79.392
37.025         	-82.225
37.025         	-77.725
36.692         	-77.558
38.025         	-76.975
38.942         	-77.892
37.025         	-80.142
37.942         	-78.225
37.025         	-79.808
39.025         	-78.225
38.275         	-77.475
36.650         	-80.933
37.358         	-80.475
37.442         	-76.558
37.692         	-77.725
36.608         	-81.392
38.275         	-78.392
36.608         	-77.475
36.692         	-78.892
37.692         	-77.392
38.442         	-78.892
37.442         	-77.392
36.775         	-79.892
37.275         	-77.308
36.942         	-76.642
37.358         	-76.808
37.692         	-76.892
38.192         	-77.225
37.692         	-77.225
37.775         	-76.475
36.692         	-83.142
38.108         	-78.225
36.858         	-78.392
37.358         	-79.225
38.358         	-78.308
38.775         	-77.433
38.733         	-77.475
36.608         	-78.725
37.525         	-76.392
37.108         	-80.475
37.692         	-78.975
37.608         	-77.142
37.525         	-75.892
37.942         	-76.558
37.192         	-78.142
38.192         	-78.225
38.608         	-78.558
36.608         	-80.225
37.192         	-77.392
36.942         	-79.392
36.775         	-76.392
37.608         	-77.892
37.192         	-78.642
37.192         	-77.225
38.692         	-77.558
37.108         	-80.725
37.108         	-80.558
38.775         	-78.058
37.942         	-76.808
37.275         	-79.975
37.358         	-80.225
37.942         	-79.308
38.608         	-78.808
37.025         	-82.058
37.275         	-80.058
36.692         	-82.892
38.692         	-78.725
36.775         	-81.642
36.608         	-77.225
38.192         	-77.808
38.275         	-77.392
38.108         	-79.058
36.608         	-76.892
37.108         	-76.975
37.025         	-77.058
37.108         	-81.392
36.692         	-76.058
38.942         	-78.225
36.775         	-81.725
38.067         	-78.892
38.025         	-76.642
39.192         	-78.183
36.858         	-82.725
36.858         	-81.308
47.275         	-120.142
47.608         	-119.975
46.608         	-119.392
47.775         	-119.058
46.858         	-120.392
45.858         	-120.475
47.525         	-118.308
47.942         	-118.975
47.608         	-117.725
47.858         	-117.642
46.025         	-118.142
48.942         	-122.808
46.525         	-117.142
46.608         	-120.725
39.275         	-79.892
39.025         	-81.142
38.775         	-81.725
39.108         	-80.558
39.442         	-79.975
38.692         	-81.975
39.358         	-78.975
39.692         	-79.892
38.608         	-79.642
39.692         	-79.558
37.858         	-81.225
39.275         	-81.225
38.525         	-80.225
39.608         	-80.808
39.025         	-81.392
44.192         	-89.642
46.442         	-90.892
45.442         	-91.808
46.525         	-91.058
44.608         	-88.225
44.525         	-91.642
45.692         	-92.642
44.108         	-88.225
45.108         	-91.475
44.942         	-90.475
43.275         	-89.308
43.108         	-91.058
43.275         	-89.392
43.442         	-88.808
44.692         	-87.642
45.775         	-88.225
43.775         	-88.725
45.692         	-88.475
42.858         	-90.975
43.692         	-89.058
42.525         	-89.725
42.942         	-90.392
44.192         	-90.975
43.108         	-88.892
43.858         	-90.225
42.608         	-88.058
44.608         	-87.642
43.942         	-91.308
42.525         	-89.892
45.192         	-87.058
46.775         	-91.392
45.192         	-89.225
45.108         	-89.808
44.192         	-87.642
44.942         	-90.308
45.025         	-87.892
43.692         	-89.475
44.942         	-88.558
42.858         	-88.058
43.942         	-90.808
44.692         	-88.225
45.692         	-89.225
44.525         	-88.392
43.525         	-87.892
44.608         	-91.892
44.775         	-92.725
45.442         	-92.558
44.275         	-89.642
45.525         	-90.642
42.692         	-88.058
43.192         	-90.225
42.525         	-88.808
45.358         	-91.058
45.025         	-92.558
43.442         	-90.142
45.692         	-91.225
44.608         	-88.308
43.692         	-87.892
45.025         	-90.392
44.025         	-91.475
43.525         	-90.892
42.525         	-88.725
45.692         	-91.808
43.525         	-88.308
42.858         	-88.308
